id,opinion,thres,topic,type
100,-1.5765753637974982,-1,100000,commenter
101,5.663843015540847,-1,100000,commenter
102,2.9153218530881926,-1,100000,commenter
103,1.2397790766708596,-1,100000,commenter
104,-4.3225972486314825,-1,100000,commenter
105,-4.322900350825675,-1,100000,commenter
106,-5.55328511005329,-1,100000,commenter
107,4.6015051579454465,-1,100000,commenter
108,1.2706487122404417,-1,100000,commenter
109,2.614717127270189,-1,100000,commenter
10000,-6.024512922949371,-1,100000,voter
10001,5.905061357606349,-1,100000,voter
10002,4.177597432314381,-1,100000,voter
10003,-3.6148533464729367,-1,100000,voter
10004,-3.998305382311457,-1,100000,voter
10005,-3.9784562640164483,-1,100000,voter
10006,-2.4599645256061278,-1,100000,voter
10007,0.3110984949797455,-1,100000,voter
10008,-0.8552041178964778,-1,100000,voter
10009,-2.6234919977498246,-1,100000,voter
10010,1.4055849293703195,-1,100000,voter
10011,-4.530253755798254,-1,100000,voter
10012,-2.6119873806843326,-1,100000,voter
10013,-1.6793466053912787,-1,100000,voter
10014,-0.5520408594233743,-1,100000,voter
10015,3.583626821170792,-1,100000,voter
10016,-3.7740105586068196,-1,100000,voter
10017,0.17887522859271426,-1,100000,voter
10018,1.1613157224866426,-1,100000,voter
10019,-5.699472205750151,-1,100000,voter
10020,1.3514484666598443,-1,100000,voter
10021,-4.140315970236257,-1,100000,voter
10022,-5.465722880672116,-1,100000,voter
10023,5.640862024551116,-1,100000,voter
10024,5.851304697532461,-1,100000,voter
10025,3.8754353729169932,-1,100000,voter
10026,-2.455295789510153,-1,100000,voter
10027,-5.055801323887425,-1,100000,voter
10028,2.3151404905568227,-1,100000,voter
10029,-0.7520659440133508,-1,100000,voter
10030,-4.749607618997894,-1,100000,voter
10031,-0.06060873504814719,-1,100000,voter
10032,-5.851046405966036,-1,100000,voter
10033,5.143671872540488,-1,100000,voter
10034,-3.0312601508167263,-1,100000,voter
10035,2.0423152582844044,-1,100000,voter
10036,-2.3661084004393365,-1,100000,voter
10037,0.25218219161717936,-1,100000,voter
10038,0.5869786817278977,-1,100000,voter
10039,-3.9602357093302385,-1,100000,voter
10040,5.900974467295339,-1,100000,voter
10041,3.457421026530783,-1,100000,voter
10042,5.522906584314185,-1,100000,voter
10043,4.9615468141592975,-1,100000,voter
10044,1.230247416878006,-1,100000,voter
10045,5.301427989949751,-1,100000,voter
10046,-5.1711557298032265,-1,100000,voter
10047,-3.8203920239576434,-1,100000,voter
10048,-5.714842432847068,-1,100000,voter
10049,-2.1949637987163513,-1,100000,voter
10050,-1.398922435556912,-1,100000,voter
10051,-2.873312808061287,-1,100000,voter
10052,4.131037374844435,-1,100000,voter
10053,-1.8000907860423883,-1,100000,voter
10054,-2.7528581400846823,-1,100000,voter
10055,0.536534804748049,-1,100000,voter
10056,-4.512279267605388,-1,100000,voter
10057,3.7975192586956283,-1,100000,voter
10058,-5.346354289160553,-1,100000,voter
10059,6.118401692612098,-1,100000,voter
10060,3.421128668802508,-1,100000,voter
10061,-3.7860504061362064,-1,100000,voter
10062,-6.213792336828499,-1,100000,voter
10063,3.9642052244985964,-1,100000,voter
10064,2.599446047091087,-1,100000,voter
10065,2.877788946947876,-1,100000,voter
10066,3.4088837131412935,-1,100000,voter
10067,-5.352712771477854,-1,100000,voter
10068,-1.7785721097459868,-1,100000,voter
10069,-4.827131762449563,-1,100000,voter
10070,4.562892220896202,-1,100000,voter
10071,1.5494099577713543,-1,100000,voter
10072,-2.1249980913217645,-1,100000,voter
10073,-5.484487521848152,-1,100000,voter
10074,-2.3752661979866985,-1,100000,voter
10075,-2.1968111649829765,-1,100000,voter
10076,2.88531633234276,-1,100000,voter
10077,1.7285981658237037,-1,100000,voter
10078,4.865858829816573,-1,100000,voter
10079,-0.3491575479626508,-1,100000,voter
10080,-4.780319689374068,-1,100000,voter
10081,2.679713027824319,-1,100000,voter
10082,3.277121571603608,-1,100000,voter
10083,0.7700319748675988,-1,100000,voter
10084,3.405074007636769,-1,100000,voter
10085,-0.07796683552614338,-1,100000,voter
10086,0.2856691591271309,-1,100000,voter
10087,-0.9105464176455127,-1,100000,voter
10088,-5.963759139819917,-1,100000,voter
10089,-4.927381649469647,-1,100000,voter
10090,-5.888234511732571,-1,100000,voter
10091,1.7141837835978195,-1,100000,voter
10092,-2.3328715441339867,-1,100000,voter
10093,0.10770248159686868,-1,100000,voter
10094,5.121631361342839,-1,100000,voter
10095,-3.150486764415071,-1,100000,voter
10096,-1.1261614025098268,-1,100000,voter
10097,3.2113503178533964,-1,100000,voter
10098,-3.408022763726375,-1,100000,voter
10099,-5.315827230411023,-1,100000,voter
